User ID;Rank;Skipper;Team;Points
5fae47d806999515a3863439;16132;Sb1; ;34293
5f9b142ea73ee0501896e905;16133;cacahuètelou;Club-Med-Soreel-Bossard;34292
654efe949d7e15e888fb0cc5;16134;Jibziking;BSM Team;34291
5f7ef9eb52e859ef030a959f;16135;Kaiou-85;La Conf;34290
5b7d7939517022fc09d0453f;16136;moizbat;LA BRETAGNE et ses AMIS;34290
5bdaac7d517022fc09d3f6a4;16137;Teppach Hisch;Lillebonne 76;34287
5ba90445517022fc09d10a0b;16138;KOH.PHI.PHI;Team of heroes;34287
5e8b4485080c8cbd45140c67;16139;ZigaZaga II;grupo baró;34286
649ff8d620d4096f593852a4;16140;gnugnosetto;Team Italia;34285
59d122d0b395b292ed637478;16141;BibigornO;Les Champêtres;34285
5b290eff517022fc09ce6130;16142;Artemi Semidan; ;34282
5fa7d2cda73ee0501876ea33;16143;Dark Marvel; ;34281
6099443c37e7cb7ea8b970e6;16144;FlorianLJDE;Restaurant Le Jade LJDE;34279
6572c269d5edc249460291b8;16145;Tia Manolita;Cantabria Sailing Team /);34278
5bdec521517022fc09d647c5;16146;JMCOU; ;34278
6018f93ad7d77a6aa4176f64;16147;Mandrake91; ;34277
5fb8db8b06999515a310f244;16148;Joker 01; ;34277
5f9598f8a73ee0501849aa07;16149;T H E O;Team Sez;34276
5fa6a8c4a73ee05018b6f749;16150;labavure;Rochette;34274
59fefd82e0750e372d698c1b;16151;jerem4417;Loire Reguatta;34272
59f9f8d2e0750e372d68309a;16152;mati1328;Dompierre;34268
5f990761a73ee05018a75b3f;16153;resteauport; ;34267
5fa7e137a73ee050183c19a7;16154;LASTEPHA; ;34266
632025b6563ee944b8f48314;16155;Seafaira;Speedy sailors;34266
59d37857b395b292ed63d5c4;16156;pacron;Midship CB;34261
59feffe2e0750e372d699445;16157;louloute73; ;34260
5bdeeb81517022fc09d6edc2;16158;xab007; ;34259
5fb1407506999515a36263c6;16159;Bebere;TEAM  64;34259
5fa9ba43a73ee05018dfcda2;16160;Stevy972; ;34257
5fa69ef9a73ee05018059133;16161;Ninouche@Vendee; ;34256
59ea1a3ee0750e372d64b319;16162;Klaus; ;34253
59c10353b395b292ed62134a;16163;mAAsss;Nantes 44 bzh;34252
5bdae580517022fc09d4124c;16164;jyg65; ;34252
59fee68be0750e372d69651a;16165;Chris de Reims; ;34246
5fa06424a73ee050185b7519;16166;Matt.D; ;34243
5dbec4c298b1b8ca5940edfe;16167;Ninab-EDM;L'Ecume Des Mers;34243
5a0025277b296eaadfc06324;16168;varzec solo sailor; ;34240
59d7ee5db395b292ed6452e5;16169;lerefugelesilenes@gmail.com; ;34239
5b58064c517022fc09cfa304;16170;aquila31;les navigateurs du 29;34237
636814f83413325e3fc6f238;16171;gillesdansleau; ;34236
59fefac5e0750e372d6984e9;16172;gaellis; ;34234
5dac5f456f64cfd4344c0531;16173;HyperTiti; ;34232
65194aebc95e246230f59f41;16174;Wolvi; ;34230
59ff08bce0750e372d69b76d;16175;oliver 24;Collège ND 41;34229
5e09083398b1b8ca5963a93d;16176;cokie.30; ;34228
6415a643ef33d9de106f6be8;16177;Fermanville; ;34228
649d5992df02046c8b824fce;16178;tangev24;Team Abonnés Tato;34227
5fad72fea73ee050182e9a6d;16179;Sam Gavegrave; ;34226
657715fd31b12d9519114fbb;16180;sturn93;Le Mans Sarthe VR;34226
5bde2370517022fc09d5d85d;16181;Loicsail972;Madinina972;34224
60e4552d37e7cb7ea888e314;16182;Mat 3127; ;34224
64e8575b5e58e27bf9b1c4ba;16183;suzuki lanester;auray ville citoyenne;34223
5fbd025a06999515a334347c;16184;REVOLUTION14;Les vatanais volants;34220
5ff7309f24ee492001d38c2f;16185;mimilborgne; ;34218
5fa4da22a73ee05018232eae;16186;Lucky Marcel;G V D;34215
636ba1801026a2b26e1054dd;16187;Gat17; ;34213
59e21991e0750e372d63ddd9;16188;themadbristolian; ;34211
59fef331e0750e372d697770;16189;Zinach'; ;34210
5bddb82f517022fc09d55bfd;16190;bikini-bike; ;34210
59c6855ab395b292ed62941f;16191;bouctin; ;34209
63b02859fddc2f05efe1a6bf;16192;badwha;bbn optimist;34209
659a8d4d6c21c1eff0952b1d;16193;lili29820; ;34209
636ba296d6a3991bff7f30f1;16194;Flying_Sub_2; ;34208
658a4abbc7aa638a968020a7;16195;DP_1964; ;34201
5e81ff74080c8cbd4510ba4f;16196;Joao Pequeno; ;34201
626071058c6fa64618c7b67f;16197;les tyrex; ;34200
59c3f0c4b395b292ed6251bb;16198;alhene46; ;34200
59e4958be0750e372d6417ff;16199;Yellow Dream;CNBC50;34199
5bded7c1517022fc09d684c4;16200;ptimoussyeu; ;34198
59eca1b5e0750e372d6573bc;16201;reed897; ;34195
5bd2798c517022fc09d29b7a;16202;Gaulois 44; ;34194
5bddd911517022fc09d57a66;16203;Septentrion49; ;34189
64918977e9e0e4aaa73ba2b7;16204;JadeLeeee; ;34185
5bdc8ba2517022fc09d4c132;16205;timi73; ;34183
63b44cc927d30740c4c2d129;16206;Capt'aine Clark BDM;Les Baroudeurs Des Mers;34183
5e7ab86f080c8cbd450dc14b;16207;Massimiliano La Stella;TEAM DU BELIN MAR LIGURE;34181
5f9d5ba7a73ee05018352845;16208;Orxans;LES BERRUYERS DES MERS;34178
5e993589080c8cbd4518d25d;16209;SaltyWeasel; ;34176
5be033a0517022fc09d9e2dc;16210;sang_nomade; ;34175
61ab54362a05eec971195d60;16211;crêpe suzette; ;34171
59f81a51e0750e372d67e53a;16212;tbixente; ;34170
636503242af6f33ff571b57d;16213;Lara29; ;34169
64b3ad5618e34b07bc078ddb;16214;Lesfrères.K;Eau du Ponant;34168
5fb5ad7a06999515a31bb3f4;16215;Errik; ;34166
65880a935961939d32fafd74;16216;FLOOT.91.85.35; ;34165
5fa96d71a73ee05018a41c2b;16217;ethan noha;AVENTURIER-requin69502;34165
59c8ca18b395b292ed62b47c;16218;Yannaoned;Long Neck Sailors - 28 ;34165
5bddcfbd517022fc09d57050;16219;dumf;Alizés Sailing Team;34164
65b2ebc1b4ec7349601f5b43;16220;Mike the sailer;Team Portugal;34159
5fa2fddba73ee05018a46459;16221;furiousrex;les supère;34155
5fb1085706999515a3af34ca;16222;labouline65; ;34155
5bdef7b0517022fc09d73cfb;16223;manu__29; ;34154
659b1e05cec1e38b99f2f172;16224;Rogue__16;eSailing Racing Team Évo3;34154
5bddfbe9517022fc09d5ac93;16225;oh mon bateau ho ho ho; ;34153
5fa7dd8aa73ee05018b39080;16226;Cthulhuson42;Allez Les Verts;34151
59ce7986b395b292ed6313a3;16227;Nerolen; ;34148
61f2da182a05eec971613f45;16228;Koch 401461;les moules ardennaises;34147
635e2f460c35d5022ed6d3f4;16229;petit foc;Team Jupiler;34147
5bd30b8b517022fc09d2abd3;16230;chris44 - TUSA;Team USA;34146
6362a22160c9978e403108b1;16231;Vic971;Team BZH 22;34145
64f36d917ad3d28bc0a69a15;16232;ewock; ;34144
5fa7da66a73ee05018486472;16233;jeromes;Banyuls sur Mer;34142
659985328d24625d08ee0487;16234;Gaëlle228; ;34142
5fa28eefa73ee0501889b580;16235;dada85; ;34140
5fa7cbdba73ee050189aa001;16236;Corso1906;Equipo España;34138
5fbd477c06999515a3d7ca7f;16237;Lililoulou29; ;34137
5bde0a60517022fc09d5bf79;16238;sportval; ;34134
5fa5a184a73ee0501876cb93;16239;yaya14; ;34134
5fa3a450a73ee0501822fdc2;16240;rico29400; ;34131
59d923efe7821e2954918c83;16241;E-Mocean; ;34128
59c956c3b395b292ed62bd42;16242;BEGERE; ;34127
653e6e5414c9631c7c80a05f;16243;RodolpheM; ;34125
637fd0d3178cd80402c20d4c;16244;Alex d'Arcachon; ;34125
59d10985b395b292ed63665b;16245;Enki lodhă; ;34124
59c3ece2b395b292ed62511c;16246;sosh29; ;34121
59fcad73e0750e372d688db5;16247;trimaran-rouge; ;34117
59ed1303e0750e372d65d438;16248;Morfeo II; ;34113
5dd7039a98b1b8ca594cd511;16249;Smigord;CNNP;34112
659a6e11ee335bbe8cf486ea;16250;Blixe29; ;34108
5fa2e975a73ee05018a5d16c;16251;Damm29;Paotred  CAP 6 - 1;34107
5bd761bb517022fc09d3415d;16252;wylan56; ;34107
59c7a6b9b395b292ed62a526;16253;Colette60130; ;34106
5fb90b8e06999515a3da0a8a;16254;pierpier9; ;34104
5e0c0b3f98b1b8ca596502c8;16255;cr3v3tt3;Baie des chaleur;34103
61878da72a05eec971e00d62;16256;Thybaud le breton;Team Vico;34098
5fca10a106999515a352663f;16257;flofi;popotamo;34091
5bdeed3e517022fc09d6fcee;16258;rouby2;GediTeam;34090
5fa3dce8a73ee05018b78d24;16259;stoertebeker; ;34090
61844fad2a05eec97175c72d;16260;RARMA;Marn;34090
59cd394db395b292ed62f642;16261;chlencherven; ;34089
59ff00abe0750e372d6996fd;16262;Elscorcho29;NG-2IM;34088
6414ea1cce99525b11430ba9;16263;Guga 77; ;34084
64f4acafb239e7b709557088;16264;eole#64 ~^,^;SEAWOLVES-FIRST-ASSAULT;34082
655a1633ef0cda3513d9c15c;16265;-Cthulhu-; ;34081
637114c2242c1af9bc50ff10;16266;Moumouf29; ;34079
5fcf6e5106999515a3b52657;16267;Discus67;Air Liquide France;34079
5f9c5760a73ee050188147d1;16268;PARADOU; ;34078
636c2f536f99a3b805b49702;16269;Gabde; ;34070
653e1d60bd1da24d0ae7e8f0;16270;Toonssy; ;34069
5faaa708a73ee05018a66159;16271;ricomargaux; ;34067
5fa307a8a73ee0501817bab4;16272;sailing_4ever;CVAN Opti;34067
650180cee27bc342c804a3f8;16273;Éli; ;34065
65141e0d712d69f747bbe4ca;16274;OneDrunkenSailor; ;34065
5fa7ce15a73ee05018e1d67a;16275;Taillevent-LBP;Les Barjots Pirates;34065
609bef5737e7cb7ea840e8f3;16276;SURFEUSE; ;34064
5fa5cf61a73ee050182b0fa1;16277;Issteam63;MRM;34059
5db2bd6534559d27edb86905;16278;PEN TROEL; ;34058
5fb91e2006999515a31b0d5b;16279;ykcajnosseb II; ;34054
64fdd44aff8cab00a20d827c;16280;Ange1717; ;34053
5e8b4ec7080c8cbd451411d9;16281;Capt Steve;Made In America;34053
619aa1792a05eec971e92f84;16282;Marras84_SARD-ITA;SARDEGNA Team_SARD-ITA;34052
659ac5783843f56df72f10e4;16283;Pam Larquin; ;34050
654256e42d472fc36500fdd7;16284;Citizen4Science.org;Thalienours;34047
5fa6ad8ea73ee0501817bc8c;16285;Axel Y;les boy's;34047
5fa60e79a73ee05018c8e7bd;16286;Le Grizzli; ;34042
64dbbabcb984f7671b4150f2;16287;Ptitchoupinou;Les gaulois de Scarpone;34041
5f9be4f8a73ee050181fc33a;16288;MC85; ;34036
5f8c0e5952e859ef03102afc;16289;El doblo; ;34035
659e484935dfd854f844d84b;16290;Raphael C; ;34033
5bdf5a6e517022fc09d8fc3f;16291;pompiers_78; ;34030
5fa6ee75a73ee05018f3388d;16292;Rocksocks; ;34029
635b7901435968ec2641008e;16293;Bzh35bzh; ;34028
5fa31baea73ee050180e2ba8;16294;Filubaire; ;34025
659a73daf2145795afa67376;16295;Ysmathieu; ;34020
5d82538e6f64cfd4343cb9ee;16296;Matteo2006-BFC;Team BFC Académie;34017
5fe7522e24ee492001d106d1;16297;PHANTOM_REACTOR;Team La Réunion;34016
59c40226b395b292ed6254c8;16298;Kaffeekanne; ;34016
5fa4f8faa73ee050186e9146;16299;felipee;CICN1;34014
5fa8500ea73ee05018a46c9a;16300;Philou12;OCBFR;34013
59d14a8fb395b292ed638269;16301;BZHboat; ;34012
5bd89b9d517022fc09d37a7f;16302;Totolitoto85600; ;34006
653149a4d387f851db4444c9;16303;meneguccio63; ;34006
5a3d75967b296eaadfc7a5f1;16304;BzH cEdRiK; ;34005
5dd6ef2498b1b8ca594ccae5;16305;zaiz; ;34005
5db803ce34559d27edbc7d9a;16306;ShineUp';Tizza;34002
6185663b2a05eec971de4631;16307;trezar; ;34000
63599a057e350fb738ef254f;16308;Centrakor_beto31;CENTRAKOR;34000
59c6ba0ab395b292ed62988c;16309;Sikecharlie13; ;33998
5fa56271a73ee05018452e8c;16310;Ptit Stef;TEAM QUAI34 CHAMPIGNY;33995
5ca49dec517022fc09108c0d;16311;Buffalo72;Master Injiniring;33993
65b4294e447bc09d460e55a1;16312;Tranquille Papou; ;33991
59df8fe9e0750e372d63a7db;16313;Sobrassada; ;33991
651a94b91ba9a541c9c6f9ce;16314;Florent Luss; ;33990
5bd2e2de517022fc09d2a579;16315;Andromede1; ;33990
59c2609bb395b292ed622bb4;16316;LESCONIL29;Alliance AVR / TPN;33987
5fa82163a73ee050181cbf99;16317;Ar-men;Tipex 29 xxl;33986
651d1f86acc4075baa0ae152;16318;DemethyS; ;33982
5af885297b296eaadfd11f9d;16319;pouruntour; ;33980
5afc1d7c517022fc09ccee30;16320;SAIL.cloud;Transat IRC-DOUBLE;33979
59f8cd7ae0750e372d6804f2;16321;nicolas1506;Yacht Club de Cherbourg;33979
59ffa7d87b296eaadfc03a63;16322;AXTHI II;Les Bretons immigrés;33978
5f0078b152e859ef03f4ac40;16323;Tactician2;UYC Offshore;33976
5bdb0a30517022fc09d425c4;16324;Shimano bzh;Choquer c’est tricher!!;33975
5a0243c47b296eaadfc16b11;16325;Madshadow;Team Mad Racers;33972
6368b5256015dcc757ef9d4c;16326;Petit mousse malouin; ;33972
59c8ac31b395b292ed62b2af;16327;ludothomas; ;33972
5fa58185a73ee050187334c7;16328;Flo Bretagne 29; ;33971
59c4b7aeb395b292ed626418;16329;tedy bear; ;33966
59ff2ccaec355084ecde39ed;16330;pistache 22; ;33961
5fa69afca73ee05018b9a582;16331;ANACRI5; ;33961
5fac0c6fa73ee0501833e123;16332;Pictrap; ;33960
5bd9a7ce517022fc09d3ad64;16333;xanartus;Garos Crouzet;33958
5fa7d0c2a73ee050183bef46;16334;Gaspave18; ;33957
64ab1d8cf55be17f94b6b19c;16335;SyahrilAzS75; ;33955
5b2fe59b517022fc09cea319;16336;IR12; ;33955
5c1d0a3b517022fc09fb8865;16337;DDale; ;33951
5bdf6108517022fc09d90c5e;16338;FredC45;A Val d'Oiseau 95;33948
59c53c39b395b292ed62741c;16339;KIK17;Phifilarochelle;33946
5f5bb59552e859ef03027d2c;16340;enricoPiedmarin; ;33945
5b812c29517022fc09d04ee5;16341;BzK4 F29;Barz Squadra Nautica;33943
5fa7dddba73ee05018c00d40;16342;Yglouk; ;33941
5db88fb834559d27edbcdc4a;16343;bordotabarlo; ;33940
5bdf0b57517022fc09d7ad17;16344;corentin_lab;Projection Virtuelle #11;33938
5daad97f6f64cfd4344b3949;16345;Boobs3; ;33930
63d255fc27cf246346814a64;16346;alex 30;85 Les Sables d'olonnes;33930
59c8da35b395b292ed62b582;16347;caujac31; ;33927
5f8db15452e859ef0310e052;16348;CHUI1BATO - TORC / YWCN;TORC YesWeCanNette;33925
656a7f9bdd5f5d50b2700fc4;16349;ABG;BRAVO ESPAÑA;33925
5e89a7ec080c8cbd45135cb9;16350;lucãs7;COOP ISYSME;33924
60034b0c24ee4920010127e9;16351;Captain Paradise; ;33922
636a2ac935541a7e5c9c6fcd;16352;JULS SUP DE PUB; ;33921
5dbb3e6898b1b8ca593f3b18;16353;toagne;CIRCOLO VELICO ITALIANO;33920
59ce2617b395b292ed6307d2;16354;Badbiquette;Ocean Cleanup Project;33920
59fe1f91e0750e372d690814;16355;PlanèteLune; ;33920
5fb277d406999515a3ab006b;16356;jaysweden; ;33919
5c276698517022fc09fdf200;16357;yogy 012; ;33915
6599aeb21cdf58e8384525a0;16358;Papynard29; ;33906
5fa6768aa73ee05018226db5;16359;Stardust007; ;33903
634da43c36e9fc14e07a621e;16360;параход; ;33900
59d5ff56b395b292ed64285d;16361;CFCYOUPI; ;33899
5fa7ef61a73ee05018c376d9;16362;JeffdeLyon; ;33896
6555225a719e97b0a1782ce5;16363;chef85; ;33894
5fa7c53fa73ee05018cd1084;16364;mikouphil; ;33893
5f90635352e859ef03121008;16365;Riwald;ASTROLABE;33893
61780fe72a05eec971a32cdb;16366;JulienMetz;Koesio;33893
5fb02d2e06999515a3e72366;16367;Willy-skipper; ;33890
6371125a42f04784b370d639;16368;Aur61;Skippers Team 61;33890
5cb9674d517022fc0912ef7c;16369;Vidalen34; ;33890
5be34772517022fc09dc7a02;16370;sanka29; ;33889
59ecdf5be0750e372d65af45;16371;Guest43017; ;33888
5be094e9517022fc09da8180;16372;Captain'igloo74; ;33888
5a4231bd7b296eaadfc7f26f;16373;Sergiani; ;33884
59cc01e0b395b292ed62e332;16374;Sanbini83;Live Free Or Die;33884
5fb7bc7806999515a3f2a342;16375;Vinz1919_LAeST;Les Affreux eSailing Team;33882
59fcf1a8e0750e372d689c69;16376;guzzman85; ;33881
5a2ec11f7b296eaadfc6358d;16377;Schultz; ;33877
5c754962517022fc090aa3f1;16378;Cistierna; ;33877
59fe002ee0750e372d68ef28;16379;Toto44600;Apero44;33876
6365103e4204cb480aca3b11;16380;KimbleRC;Le Mans Sarthe VR;33875
5fb6b79006999515a3cfd1d5;16381;mev22; ;33873
5fb2ba2b06999515a31a7b36;16382;Atuona; ;33873
59c531b7b395b292ed62721c;16383;Kdeuz T57M;Team 57 Moselle - T57M;33872
5be44643517022fc09dcd8f9;16384;LeLiverpool;Saint-Médard-en-Jalles;33868
59fcbbafe0750e372d689141;16385;didgonin; ;33867
5dbe780d98b1b8ca5940cb61;16386;LE MENÉ 56;NC Pont Ledour;33865
5fa9b323a73ee05018caaa8a;16387;Stef le corse; ;33865
59e32186e0750e372d63f555;16388;TIT0M;LAVAL BZH RACING TEAM;33864
636edb0516ef9b3e73a204e7;16389;Quentin de Papeete - JGTP;Jenri Gaming Team Portail;33864
5fa7e7b8a73ee050185c6e53;16390;REM_O; ;33864
59cd571ab395b292ed62f8c6;16391;vony85; ;33862
5a53c8847b296eaadfc97788;16392;Kannes; ;33858
636cefa6f022b247ff2e6b29;16393;Blackmiaou;Team Alex Olivier;33857
653cff576780eaba625b1947;16394;PrLazare; ;33855
5fa53828a73ee050181148aa;16395;Lapinous54; ;33854
61823fd52a05eec9717c96a8;16396;Tonton Stéphane; ;33851
5fa6dc18a73ee0501880b613;16397;Stormy Wheather; ;33850
5bdcc1a6517022fc09d4e66a;16398;Aïnara; ;33849
5f4cabaa52e859ef03001d9b;16399;magyar59;ALFA TEAM;33845
5ff3156f24ee492001574fe0;16400;Thekil92; ;33836
5fbfb2f106999515a354e552;16401;pagnycp;Askoy II;33834
5f942a0ea73ee05018c21ee0;16402;James BLOND;Long Neck Sailors - 28 ;33830
5e5033c7080c8cbd45fbde05;16403;chti335933; ;33829
60616c5237e7cb7ea86a33c5;16404;Looping14; ;33827
653068c3c491a5864607246f;16405;Alexis Racing; ;33824
5f9eb060a73ee050182ff731;16406;Hoalen29;BREIZH TEAM SKIPPER;33823
5f9eba12a73ee050188f65ea;16407;jajaprb85; ;33823
5fa7c568a73ee05018d1dd95;16408;mika33560;Lacoste ocean;33822
5d0c86dcf6c716887cefd085;16409;cathylckv62;CAP AROUND THE WORLD;33819
5adc68397b296eaadfcfe050;16410;DedPicture; ;33819
659a95e375d9f2a60ad70afd;16411;yann29710; ;33817
5dd6c4fe98b1b8ca594cb45c;16412;meconopsis1; ;33810
5fa662b4a73ee05018ccc240;16413;breizh73; ;33808
5fb2cfca06999515a36319a2;16414;Flo2235; ;33808
59f9d5d6e0750e372d6827ba;16415;Ju72530;SartheNumerique;33807
5dcd5ed498b1b8ca594853f1;16416;tonio 85; ;33806
5d402057f6c716887c123dde;16417;Sullidns;Plateau GM Lille;33806
59d11e4eb395b292ed637259;16418;josh17; ;33804
653bf2b79ddd61bd3e4e1409;16419;Lorentz72; ;33803
59f8e8dae0750e372d680a26;16420;Rescator2;team sailing56;33803
5faffd9106999515a307a0e3;16421;FrankyB;Va chercher Bonheur;33799
59ff053de0750e372d69a785;16422;jejelucas; ;33792
5badb8c4517022fc09d13a41;16423;Fabien Champtcx; ;33791
605002c3d7d77a6aa4d7568b;16424;BornToBeBeaver; ;33789
5fe72e0324ee492001037ae2;16425;Cécile plouff;Chauveau & Cie;33789
59ce375db395b292ed630a2d;16426;Fidji5;Orange Sailing;33788
5fa9c9aea73ee05018da58f7;16427;blb142857;Les pros du globe;33787
5fa3b48ea73ee05018d303fe;16428;Lavit; ;33785
636baea82321e77b171bb450;16429;aperoboat; ;33784
59c0ec02b395b292ed62115c;16430;QQrbitAC/ForPeople&Planet;BHT / PORT;33782
6502a161c39e57efff5cd4af;16431;Unclemukka; ;33782
653e3eabfbe66d5f9a6a510e;16432;Mike_Xray; ;33782
655146080915a726139cfbfa;16433;capitaine haddock 16; ;33781
5e786b99080c8cbd450c46e2;16434;Yannick78; ;33779
59c81622b395b292ed62ad8a;16435;jo15;FC Nantes Emiliano Sala;33779
5fad2582a73ee05018355ac0;16436;DART'agnan;AMSea;33779
609fe64a37e7cb7ea8387dd5;16437;Breizhou357; ;33778
644f63fafd1908705e53ed87;16438;Alpex12;Les Albatros de Cordouan;33778
61c0c8492a05eec97160a87c;16439;Meven29830; ;33774
5fa6670ba73ee0501818b9bd;16440;Rapha77;IRMAGIC-971;33773
5bb5aadd517022fc09d16b81;16441;acratefeu;Ploeren team;33773
659281322fffed2e0da157db;16442;Noratual;hoboteam;33770
5f86f15e52e859ef030e1150;16443;Taik0; ;33766
5bde0ab2517022fc09d5bfe4;16444;GoVic;LA BRETAGNE et ses AMIS;33764
5f9c88c6a73ee0501843eba5;16445;Jpsgxv; ;33761
5fa732c2a73ee05018f53d1d;16446;nikobzh29;Mille lieux sous la Mer;33760
5a3d26007b296eaadfc79da4;16447;le martien; ;33759
64ede9c16d41934440e319a8;16448;seayousoon25; ;33758
653f97232183201d2e2c2e8e;16449;Guest_1698666275077; ;33756
59ff0dacec355084ecddf428;16450;freeway77; ;33756
59ea6574e0750e372d64c87f;16451;Hybris_CGG; ;33756
5fa9461ba73ee05018fe3703;16452;Misquine;Team Alpes Maritimes;33755
5fa96e41a73ee05018c5a876;16453;Lys'L 10;Msy Familly;33753
59fd6f9be0750e372d68a6d4;16454;grallou; ;33752
5fa70976a73ee050182998a1;16455;cyviaL8;cyvia team;33746
5f82d60e52e859ef030c43f8;16456;manu85590; ;33745
59fec629e0750e372d6932ca;16457;MOJITO WHAT ELSE!; ;33744
659ab2636a1bd4bf9f527687;16458;grego29200; ;33741
59d3ccd4b395b292ed63e4b3;16459;Casquette;OCEAN DREAM;33739
5f721e8752e859ef03062d33;16460;Cattoale; ;33736
642e6387fd1466dd70bc5cb4;16461;Brek_; ;33733
59fa0905e0750e372d683541;16462;voiles_76;Team 76;33729
654d212cc536148e86b6ec04;16463;Frakiz; ;33728
59c0e4f9b395b292ed6210e6;16464;Petaouchnokk; ;33726
5fa72b19a73ee05018800683;16465;Lamuzicalex;Axa Max;33723
5bd37414517022fc09d2bc3b;16466;nicojules; ;33721
636b81892fa88dd73d37c265;16467;Tony Lazarus - TLC; ;33720
63aec5fce3ff5f8aa9b849d1;16468;La Buse Bourbon; ;33720
5fa7e14da73ee050183f1f90;16469;R'and Père 1751; ;33718
5ea9f017080c8cbd451fcd56;16470;jujorimo; ;33717
6532466d5f9946437929a190;16471;Exphirian;Exphi & Co;33717
653e529f26d97683e8888afd;16472;Capitaine Némo 44;Team Gdf44;33713
59fedbe5e0750e372d695587;16473;Birdie67;La VP met les voiles;33713
6186c3092a05eec971ecad30;16474;Benga167;teambreizh56100;33711
659d055d9d10889729efaf4c;16475;lologui29; ;33710
59fe55b3e0750e372d691d59;16476;HBOUNE; ;33709
5fc210a106999515a369d4b2;16477;doudou66;le diament vert;33709
64ad6aa1ef3fb3692abde2c8;16478;Ciosbi;Marina di Crotone;33708
6188de6f2a05eec971aab588;16479;PapouJM; ;33707
5fa6e795a73ee0501863f65a;16480;Richard1107; ;33706
5fac65efa73ee050184a3a9c;16481;Oukagandon2; ;33705
5fae914106999515a3c4b94a;16482;bendu33_SGPS;Team Sgps Fvr;33704
6003ef1c24ee49200148aa0f;16483;Tancredi d'Altavilla;Circolo della Vela;33704
5fa2951aa73ee05018cfde22;16484;6corail;mer de corail;33701
644bf417a81229ee4a8814e3;16485;olivier2011; ;33701
5fa2c40fa73ee05018f69c27;16486;Team Tonio 27;CSP DREUX SAILING TEAM;33698
59ccdfdbb395b292ed62ef46;16487;Lusonet;Lisbon Team;33697
5bd57b6b517022fc09d2f1be;16488;Tonton Zebre;la famille la plus forte;33694
5b7c3868517022fc09d040f0;16489;patmeni; ;33691
5be12bbc517022fc09dae2a9;16490;Chris39110; ;33690
5fa818f4a73ee0501891254e;16491;NicolBlitz;Les fientes d'eau douce;33689
5bcf69c3517022fc09d250bd;16492;DnT; ;33684
5f997172a73ee0501852c66f;16493;Abdoujusow; ;33682
62a75c988c6fa646184dbc2f;16494;Lubie moi;sgt1972cali;33681
59c69a4ab395b292ed6295f0;16495;ALDOR; ;33680
59c5578db395b292ed627909;16496;karukera 971 sherif premier; ;33677
659b24cb69336bea14d0265e;16497;Marie@C; ;33674
59ca9053b395b292ed62cd13;16498;Sakura28; ;33674
64c21bfc6d7da86195acb87a;16499;IanMac; ;33673
659d440ec6a07b31f6929b3f;16500;Canoe Kayak; ;33669
61868d222a05eec9719ac50f;16501;lilhac; ;33668
59eba836e0750e372d650fae;16502;ville d argentan; ;33667
5c222b28517022fc09fcbe8f;16503;MBerends; ;33667
5fa6fbb2a73ee0501805226f;16504;cahouin85;LOIZEAU Family;33666
653fb793e91f31036a55872c;16505;Manoxane;La Sampdo Team 29;33661
63ab7b79431d9c263bc6c4da;16506;Kamik; ;33661
64d8fb725f81accdb338fb15;16507;Touché Coulé 66; ;33657
59fdbfdee0750e372d68d2aa;16508;Krasnyy Oktyabr;du Rhum, on veut du Rhum!;33656
63601169a34f1799591b24ec;16509;Cdre Old School;Let's Talk VS;33656
6591ec855d8b62e98de806a6;16510;Ya@Irl; ;33655
5be2e0cd517022fc09dc2a5e;16511;ArnaudB; ;33654
617bce6f2a05eec971882328;16512;krugen29;LONG JOHN SILVER;33649
5db5a73734559d27edba6f29;16513;Tyrelus;bananes crevettes Nutella;33649
5bdb2ce2517022fc09d43736;16514;Mumus_Vallet; ;33649
59c7a878b395b292ed62a53a;16515;Superfleche-MTQ;Team MTQ ©;33647
5fa536fda73ee0501802d070;16516;Guillaume52;Mauric;33646
5fa7bbf9a73ee05018b76b3f;16517;Gabinous0806;Oleron Team;33645
59d1fbb7b395b292ed639614;16518;titilecounra;la flibuste d'Armor;33643
5bd62652517022fc09d312bb;16519;kali-56; ;33643
59f8d508e0750e372d680688;16520;kikafarz; ;33642
64e7b409be24270bc4ed6931;16521;titi29dz; ;33642
64bd0a36201d241d6343a0a9;16522;AndyZ; ;33641
6554caa8388fe9db2d1ca685;16523;Capitaine Viking;EPF - TYRANS;33640
5fa82773a73ee050183f4f69;16524;merle91;Hattrick;33632
610567812a05eec971f820f0;16525;matteo38; ;33630
5fa6a05ea73ee050181f0685;16526;crismgt; ;33627
5fa67d70a73ee050189a596c;16527;Maxmanama; ;33620
5bd9e1fb517022fc09d3c492;16528;KentinTamarre;Artaban;33620
63662e808512136ec9ea95a6;16529;Granola Racing; ;33617
5faefc0706999515a3a48189;16530;Corvus Marinus; ;33614
5fa7f8f7a73ee05018d039aa;16531;kopa44;Projection Virtuelle #44;33611
5a416af47b296eaadfc7de1f;16532;kimkoum;Touché Boulé Seat Team;33611
653fe1e4c28632730cb68cee;16533;cbalo;TEAM COPAIN PILOTE;33610
5eade709080c8cbd452116d6;16534;Team 5 RT-GER;regatta team-GER;33607
6491f96a66fe0d408d73f518;16535;Dj@dj@; ;33605
